D-14,D-13,D-12,D-11,D-10,D-9,D-8,D-7,D-6,D-5,D-4,D-3,D-2,D-1,Dday,marketAverage,fluctuation,amount,label
-5.35,1.18,5.33,-1.23,-0.38,-1.25,-1.91,-1.42,1.58,4.66,2.35,-1.93,-0.12,4.32,-1.65,0.23,1,3,-5.649038461538458
4.11,0.45,-1.24,-2.05,-0.58,1.87,-1.15,0.46,3.93,-2.22,2.27,0.89,-1.43,-0.34,-0.22,0.83,2,3,9.325842696629216
-1.61,-0.41,1.65,-0.81,0.41,3.66,1.18,6.59,0.36,0.0,4.71,0.35,2.41,-0.34,-5.07,-1.18,2,3,-13.87900355871886
-1.84,2.99,-2.49,1.28,-0.92,-4.66,0.71,-0.79,1.16,-1.93,3.14,3.48,2.69,3.11,0.71,0.34,2,3,22.14342001576044
2.44,2.38,-3.88,-1.21,0.82,-4.45,2.12,-1.24,-1.68,0.43,0.43,0.42,-1.27,2.99,-2.9,-0.61,2,3,-10.256410256410254
1.94,-2.38,0.0,-2.44,-3.2,8.47,-4.29,-3.88,-2.9,-7.04,0.92,-4.55,-0.83,4.44,2.76,2.5,2,3,-3.1319910514541416
3.9,-4.23,-8.43,14.03,1.88,3.69,2.67,29.87,-5.0,0.7,0.0,10.1,6.96,-1.48,-5.11,-0.93,2,3,10.126582278481022
0.16,2.28,0.0,-1.43,-0.32,-1.46,-0.99,-0.66,-0.67,1.01,-0.5,-0.34,0.84,-0.67,-1.01,-0.08,3,3,-7.118644067796609
0.59,-0.78,-0.2,0.98,0.19,-1.16,-21.57,-4.88,0.53,1.96,-6.28,2.19,-1.07,1.08,0.67,-0.59,3,3,-4.255319148936165
0.83,0.82,0.16,2.28,0.0,-1.43,-0.32,-1.46,-0.99,-0.66,-0.67,1.01,-0.5,-0.34,0.84,1.5,3,3,-5.166666666666664
-0.39,0.59,-0.78,-0.2,0.98,0.19,-1.16,-21.57,-4.88,0.53,1.96,-6.28,2.19,-1.07,1.08,-0.71,3,3,-2.409638554216864
2.22,-2.53,-1.67,0.75,-5.62,4.56,-2.09,1.36,-0.57,-0.38,-0.77,-0.39,0.59,-0.78,-0.2,-1.35,3,3,-25.68627450980392
-0.16,-0.47,1.88,-1.54,2.5,0.46,-1.52,-0.31,-1.7,0.63,2.5,0.0,-0.92,2.47,-0.9,-0.09,3,3,-2.2761760242792084
2.67,1.49,1.83,0.0,0.72,0.36,-1.07,2.88,1.75,-2.41,0.35,-1.75,2.14,-1.75,-4.98,-0.83,2,3,17.228464419475653
-2.8,-1.23,2.5,1.22,-1.2,2.44,5.16,-1.51,0.77,-2.28,-1.17,1.97,-1.16,0.39,3.11,-0.16,2,3,6.037735849056602
1.52,-0.6,-2.4,-0.62,0.31,2.47,-1.2,0.0,-0.3,0.92,-2.12,0.0,-3.1,0.96,-0.32,0.07,2,3,-13.968253968253963
0.33,0.33,1.3,0.0,5.13,2.44,1.79,1.75,-2.3,4.41,0.85,3.35,-6.22,1.73,-2.55,-0.7,2,3,-4.651162790697672
-1.16,0.39,3.11,0.0,0.75,-1.5,-0.38,-2.67,-1.57,0.4,2.38,1.55,2.67,1.49,1.83,0.42,2,3,-2.1582733812949617
-2.4,-0.62,0.31,2.47,-1.2,0.0,-0.3,0.92,-2.12,0.0,-3.1,0.96,-0.32,-0.32,0.32,0.15,2,3,-13.968253968253963
-0.31,-2.47,-2.53,0.49,-1.94,-3.62,1.71,0.17,1.85,0.0,1.65,1.94,1.11,-4.09,-3.93,-1.76,1,3,23.72013651877134
-2.12,0.59,-5.47,-0.1,0.93,-0.61,0.62,-0.92,-1.24,-1.36,-2.12,-2.39,-1.44,-1.58,-2.98,0.72,1,3,0.8264462809917328
11.23,-0.94,11.43,0.0,4.7,-8.98,-6.28,-4.31,-1.2,0.81,-4.32,-6.19,-3.69,-2.44,1.79,0.72,1,3,-25.14619883040936
-0.49,4.88,-0.47,-3.27,-1.93,-2.36,8.98,5.09,-3.08,-4.55,10.95,-7.73,-6.51,-6.47,-1.81,-0.18,1,3,-3.900325027085594
1.85,0.0,1.65,1.94,1.11,-4.09,-3.93,-0.51,-0.17,-1.72,3.85,3.7,-0.32,0.65,21.52,-1.23,1,3,-13.981358189081227
1.75,-1.38,-3.5,-2.36,-0.56,-3.36,0.77,3.26,-2.04,6.44,-5.52,-5.27,1.79,1.37,-0.39,-0.63,1,3,-15.570599613152803
0.0,-0.32,-1.9,5.83,0.0,0.31,-0.3,0.92,0.0,-0.61,-2.13,-1.87,2.86,1.85,7.88,0.24,3,2,-18.25842696629213
0.0,-9.68,8.73,-1.41,5.43,-0.41,14.56,-8.31,1.94,9.4,-2.44,-3.1,-0.12,5.78,-3.02,1.42,3,2,-4.916067146282977
2.33,0.94,1.85,-0.65,0.39,-1.43,4.63,-2.78,0.0,1.56,-0.13,0.77,0.25,0.25,-1.27,0.05,3,2,-6.923076923076921
3.88,-1.49,-1.52,3.46,-1.12,-0.38,0.0,-0.38,9.47,4.15,7.64,-4.32,1.61,-5.08,0.0,0.3,3,2,9.364548494983271
1.23,4.47,-1.56,0.0,-2.37,2.02,3.17,1.15,-0.38,-4.2,0.0,5.18,0.0,1.14,1.12,0.48,3,2,14.814814814814813
-5.84,3.88,-1.49,-1.52,3.46,-1.12,-0.38,0.0,-0.38,9.47,4.15,7.64,-4.32,1.61,-5.08,0.38,3,2,9.698996655518389
2.22,-1.76,0.63,1.57,-0.51,-0.83,-2.4,0.75,0.0,5.52,-2.11,-4.83,0.11,-0.11,1.08,0.43,3,2,8.118361153262521
-2.13,3.4,0.26,1.05,-1.04,2.88,-2.8,2.88,1.15,-0.63,3.93,-2.8,0.25,-1.13,-1.9,0.68,3,2,-2.9627367135003024
2.78,0.19,-3.08,1.39,13.73,-4.14,-3.42,1.3,-1.84,1.12,-0.56,-0.56,-3.18,0.39,0.19,-0.31,3,2,-0.95606646938311
0.13,-1.16,1.43,-2.44,0.39,1.57,8.77,-3.91,-1.85,-2.01,0.0,0.64,-1.66,-3.37,-2.28,-0.51,3,2,-4.535847829621198
4.8,0.0,0.0,0.14,1.11,-2.33,2.53,1.1,-6.78,4.94,-1.25,-0.42,1.97,1.1,-0.96,1.81,3,2,-9.794319294809007
1.03,0.85,-1.01,0.34,-0.85,-0.17,-1.71,0.0,-0.87,-1.05,1.06,-0.18,-0.7,0.71,-0.7,-0.61,3,2,-3.728529534981151
-2.83,1.16,-6.19,-6.13,-1.8,-3.33,0.86,1.54,-0.17,0.17,-1.34,-1.87,1.56,-0.34,-2.06,0.96,1,3,-12.259194395796847
7.52,0.41,-2.05,-2.09,0.85,-0.85,0.0,-2.14,-0.44,0.88,-1.3,-2.2,1.35,-0.44,-6.25,0.56,1,3,8.595088520845229
-0.45,-1.79,0.46,-0.91,0.92,9.09,-3.33,-1.29,0.87,-3.03,2.9,2.82,-0.84,6.17,0.2,-0.18,1,3,13.99999999999999
-2.23,1.37,-2.25,2.3,0.9,-3.57,3.7,9.38,1.84,-3.01,-2.48,5.3,-0.2,1.21,1.59,-0.46,1,3,-13.725490196078427
0.17,-1.34,-1.87,1.56,-0.34,-2.06,-0.18,-1.4,-1.07,-3.78,-1.87,-3.05,7.27,-2.56,-4.51,0.94,1,3,-13.779527559055115
-6.13,-1.8,-3.33,0.86,1.54,-0.17,0.17,-1.34,-1.87,1.56,-0.34,-2.06,-0.18,-1.4,-1.07,-0.28,1,3,-10.07194244604317
4.25,-3.36,-1.74,-1.62,-2.21,2.57,3.63,-4.89,-1.25,0.42,-0.89,-4.38,0.5,-5.83,-2.86,0.12,1,3,27.704326923076916
2.53,2.96,6.46,-4.94,4.02,3.18,3.96,1.27,-5.86,0.89,-4.85,1.39,3.88,-2.2,2.02,-0.31,1,3,-4.845814977973573
4.25,-3.36,-1.74,-1.62,-2.21,2.57,3.63,-4.89,-1.25,0.42,-0.89,-4.38,0.5,-5.83,-2.86,0.12,1,3,27.704326923076916
2.53,2.96,6.46,-4.94,4.02,3.18,3.96,1.27,-5.86,0.89,-4.85,1.39,3.88,-2.2,2.02,-0.31,1,3,-4.845814977973573
-5.83,-2.86,-2.76,2.47,1.33,11.07,-3.32,1.88,6.09,6.15,4.83,5.3,0.66,-5.87,-4.62,-0.23,1,3,30.99273607748183
13.14,-1.57,-0.8,-3.02,0.21,0.83,-8.85,1.58,-12.58,1.68,2.0,1.72,-4.58,2.53,2.96,1.32,1,3,13.397129186602875
-0.95,5.77,0.0,29.9,-2.8,4.96,-8.23,-0.66,-4.68,-0.18,-18.19,-5.8,-9.81,1.9,6.08,-0.04,2,3,-2.92397660818714
-3.15,0.0,9.5,0.46,5.45,-3.66,-1.79,2.85,-0.55,-1.11,0.68,-0.89,-2.48,5.79,-0.55,-0.09,2,3,14.631463146314626
-1.28,5.01,0.35,-0.53,3.01,4.12,0.33,-1.32,2.17,-1.96,-1.33,0.51,-2.85,2.07,-3.21,0.86,2,3,0.0
-2.39,-0.85,-0.97,2.82,0.21,2.52,2.77,0.0,-0.2,-3.0,-2.06,4.0,5.47,-4.51,-3.22,0.09,2,3,-2.492211838006231
-3.0,-2.06,4.0,5.47,-4.51,-3.22,-0.52,0.21,-2.08,0.85,0.95,-0.84,1.05,6.15,-1.96,-0.44,2,3,-10.220440881763526
-1.29,-1.31,5.29,0.54,7.14,9.5,1.98,1.19,-0.29,-8.73,5.02,0.0,1.7,-3.34,-4.87,-0.76,2,3,5.775577557755773
-1.29,-1.0,0.71,1.11,3.48,-0.96,1.46,-2.39,-0.98,0.5,1.97,29.95,29.74,29.8,8.17,0.13,3,3,22.04081632653061
3.61,1.65,-6.32,-5.3,2.54,0.79,0.59,-1.17,-3.37,0.0,-9.22,0.34,-0.79,1.47,-0.11,1.61,3,3,17.225950782997757
5.92,-0.23,0.11,8.9,29.98,23.39,-3.79,-1.77,-1.52,-9.55,-2.64,-0.16,8.63,-7.06,-1.9,0.67,3,3,-22.25806451612903
2.76,-1.66,-5.07,-4.66,-8.48,7.38,5.12,-4.73,-1.75,0.0,-5.79,5.05,3.15,0.15,1.16,-1.82,3,3,107.75862068965516
4.03,-2.5,8.32,-2.72,0.0,-1.94,-2.97,-7.28,-1.38,0.98,-0.83,2.23,-4.77,2.87,-2.09,0.23,3,3,-12.091038406827881
3.15,0.15,1.16,-3.16,-2.23,1.82,8.49,4.95,4.84,3.37,5.92,-0.23,0.11,8.9,29.98,0.37,3,3,0.6451612903225712
2.03,0.66,-2.3,-0.34,0.68,3.02,2.93,0.0,0.0,-2.22,-0.32,6.17,-5.2,-0.97,-0.98,0.21,1,3,16.448430493273534
-2.2,0.0,1.25,3.21,2.15,-2.81,-7.95,-5.24,4.42,2.91,-1.29,-2.86,1.34,-2.65,3.8,-0.21,1,3,-4.189565341517376
2.31,-1.25,-5.58,-1.88,-1.37,1.11,-1.1,0.0,0.56,-1.38,-1.96,0.29,-2.56,-3.22,2.72,2.14,1,3,4.418604651162794
0.13,0.51,0.0,-1.78,0.0,-1.04,0.0,-0.13,0.66,0.0,-0.39,-1.7,-0.66,-0.13,-0.4,-0.45,1,3,9.152086137281291
-0.38,3.45,-8.89,-8.94,-0.89,1.35,3.56,3.43,-5.81,-2.2,6.76,-5.91,-5.83,2.38,-6.05,-1.8,1,3,14.17170807053676
2.86,-0.83,0.56,-0.84,-5.62,-2.38,-0.61,-4.29,4.17,4.62,-0.29,0.0,0.88,1.17,0.58,0.31,1,3,-6.6123472265747445
1.83,0.64,29.76,29.92,-28.26,-4.12,-14.21,3.08,-2.12,-3.05,-2.36,1.21,-1.99,0.68,7.27,0.95,3,3,23.96486825595985
-2.37,3.38,-4.58,9.59,-3.75,-1.17,-1.31,-1.6,-7.31,-3.36,3.93,2.76,-0.42,0.28,-0.57,1.26,3,3,-9.829059829059828
-1.55,-1.18,-0.2,0.4,18.92,-6.87,-2.34,-3.31,-3.62,0.99,1.57,0.39,1.73,0.0,0.19,0.01,3,3,15.065913370998118
-1.47,-5.95,-1.98,7.66,3.37,-4.71,-4.94,5.2,-4.18,0.79,-5.12,0.0,-2.49,-0.43,-4.27,-0.49,3,3,-28.660714285714285
8.22,3.85,0.0,5.85,-0.46,10.19,-29.83,15.81,8.07,-29.67,-4.35,0.57,-3.96,-3.39,-0.3,1.0,3,3,3.5168195718654482
-1.88,0.19,0.19,1.15,-1.89,0.19,-0.19,-1.16,-0.78,-0.98,13.1,-7.54,1.52,14.58,-0.33,-0.67,3,3,-3.2733224222585955
1.47,1.45,26.65,-4.3,13.0,-0.21,-18.66,1.8,0.0,8.86,2.09,-1.59,-4.4,-0.24,4.13,-0.33,3,3,-19.580419580419584
2.42,0.89,0.0,1.17,-1.74,1.47,1.45,26.65,-4.3,13.0,-0.21,-18.66,1.8,0.0,8.86,-0.67,3,3,-10.93023255813953
-3.57,-6.08,-5.07,-1.78,6.65,0.0,-1.42,-3.16,1.78,-1.46,2.07,0.29,2.6,-3.38,-0.58,0.07,3,3,5.571847507331373
0.79,-1.56,-5.03,5.85,-1.32,2.93,2.85,-5.54,-4.53,0.28,0.0,0.84,-0.28,-6.09,-12.09,-0.79,3,3,15.436241610738266
-0.47,-1.57,8.13,-5.6,0.0,-17.81,-3.99,-5.54,-2.94,6.05,1.43,1.81,-1.78,-3.61,1.04,0.47,3,3,8.65979381443298
-6.91,-5.09,-3.48,3.75,2.46,4.8,-11.59,11.42,-0.41,4.94,0.0,-1.76,-3.39,0.41,-3.29,-1.71,3,3,-18.297872340425535
1.82,1.94,-1.9,15.07,0.26,-8.28,-1.41,-0.57,-4.46,-1.96,3.53,-1.78,7.25,-4.23,-0.74,-0.42,1,3,1.333333333333342
-1.9,0.19,0.19,0.96,-1.72,-2.14,2.58,0.0,-0.39,1.75,1.91,0.37,-1.12,-0.57,0.19,-0.33,1,3,9.659090909090917
0.8,-0.8,-1.0,0.0,0.0,-0.2,1.83,0.0,-0.2,-0.4,0.1,0.9,5.95,1.12,0.93,-1.13,1,3,-1.834862385321101
-2.07,-2.44,2.17,13.4,-0.14,2.16,-2.54,-1.45,-0.44,-1.62,0.9,-0.45,-1.64,-3.95,-0.63,-2.56,1,3,-7.643312101910826
-0.3,-0.3,0.3,0.7,-1.29,-0.5,2.23,0.2,0.0,-1.09,0.0,1.5,0.59,0.2,1.76,0.67,1,3,1.538461538461533
-0.17,-1.17,0.34,-2.03,-0.34,-1.38,-0.88,-0.35,-2.66,0.0,0.0,-0.73,0.0,3.49,-0.36,1.33,1,3,0.0
2.78,2.71,-0.24,1.2,-1.66,4.35,-1.39,-0.23,-1.41,2.39,-0.7,-1.17,0.71,-2.12,-0.96,-0.8,2,3,-3.406326034063256
0.28,0.0,-2.88,-0.42,-2.98,5.85,1.93,1.9,-4.65,1.67,5.62,-1.3,-0.53,-2.65,1.49,0.56,2,3,9.103078982597058
0.0,3.76,3.94,0.45,0.75,5.24,1.71,0.14,-1.54,0.14,1.27,3.08,-2.44,1.11,-1.51,-0.07,2,3,3.0726256983240274
-2.8,1.24,-1.63,1.66,0.27,-2.57,1.67,1.91,-0.67,1.08,-1.07,4.18,0.78,0.0,-3.98,-0.3,2,3,-2.8112449799196804
-9.59,-3.87,-1.82,1.72,-1.3,0.66,0.0,-1.31,-0.66,-2.8,1.24,-1.63,1.66,0.27,-2.57,0.24,2,3,-0.9722222222222188
1.26,1.42,-2.8,0.18,-0.18,0.72,-0.36,1.97,-0.7,-0.35,-0.36,-0.71,-0.72,1.45,-1.07,0.09,2,3,-12.792792792792795
-11.8,7.04,1.54,12.31,-12.12,5.03,2.29,11.41,-3.29,26.84,12.67,2.38,-3.62,-6.43,8.6,-0.23,1,3,-1.846965699208447
11.41,-3.29,26.84,12.67,2.38,-3.62,-6.43,8.6,-6.33,-0.28,4.52,-1.89,4.68,2.37,-1.16,0.96,1,3,-3.771131339401823
0.5,-3.05,-0.61,-0.61,-2.88,5.61,-5.62,-1.49,-7.55,-1.4,3.67,11.3,-5.33,7.69,0.4,-1.91,1,3,-3.3066132264529036
-1.9,1.46,6.22,-0.9,-1.36,-1.84,-1.41,0.48,-2.37,-0.49,3.41,-2.36,-0.97,-3.12,-0.91,-0.89,1,3,-6.504065040650408
-1.01,2.03,-1.66,-3.04,-1.39,-2.47,1.09,-1.79,-0.36,0.0,1.47,-1.81,-2.94,-1.14,0.77,1.0,1,3,-2.281368821292773
1.75,16.04,2.43,-7.56,4.68,20.0,1.97,-0.43,5.11,-2.95,0.14,-4.65,21.73,-3.76,0.0,0.64,1,3,51.41955835962144
-4.29,-5.47,0.95,0.1,1.88,5.83,-2.9,-2.39,-3.87,-1.59,0.86,1.6,-1.37,1.81,-0.63,-0.46,1,3,-10.432033719704947
-3.23,2.0,2.88,1.27,1.26,-0.74,-0.5,-2.51,-0.13,-1.29,0.39,0.26,-1.04,1.05,0.78,-0.94,1,3,-7.731958762886593
2.11,-0.15,-2.67,-2.13,2.18,7.46,2.69,-0.41,-4.16,6.79,-0.95,-2.87,-0.14,2.39,0.83,0.99,1,3,4.365620736698506
3.19,4.03,-1.16,-0.52,0.26,1.57,-2.32,0.13,-2.51,-1.22,-2.19,1.68,2.2,-1.21,0.95,1.13,1,3,-7.567567567567568
4.3,0.14,16.62,-2.31,-2.74,1.92,1.26,4.47,-2.38,-2.68,0.13,-1.88,-0.64,-0.38,1.42,0.72,1,3,22.715736040609148
-2.39,-3.87,-1.59,0.86,1.6,-1.37,1.81,-0.63,-3.16,-1.2,-1.1,-2.12,3.41,-0.99,-1.22,-0.99,1,3,-4.83689538807649
-3.96,3.17,-3.38,1.59,-0.94,-1.27,-0.32,-1.93,-1.31,0.0,-1.33,1.35,-2.33,1.36,-1.01,0.77,2,3,4.406779661016946
1.78,-2.19,-5.69,-0.68,4.51,2.55,0.45,-2.47,-0.91,-0.26,-1.25,0.53,2.25,-0.58,-2.15,-0.4,2,3,23.33333333333334
0.33,-0.87,1.65,-0.97,0.44,-1.63,0.55,-0.55,-1.66,-2.92,-3.36,-0.72,-1.09,0.73,0.24,2.5,2,3,-7.125603864734298
0.0,1.26,-2.24,0.51,-2.02,-0.13,-0.78,0.13,0.39,-0.26,0.26,0.0,-1.04,0.0,1.05,0.83,2,3,4.922279792746109
0.81,0.54,-1.47,1.36,-1.21,-0.41,2.72,0.0,1.99,-1.3,-1.58,-0.27,-0.67,-1.76,-2.34,-2.56,2,3,2.2535211267605604
-1.75,-0.45,1.35,-0.44,-1.33,-1.8,-0.46,0.46,-13.49,-0.64,-1.49,-0.65,0.33,-2.07,0.44,0.75,2,3,4.972375690607733
4.4,-5.26,0.74,2.39,-3.95,-2.06,0.76,-1.52,0.77,7.63,-0.35,6.94,3.0,-1.45,-0.33,0.29,2,2,3.453947368421062
-0.43,-5.24,1.84,-1.81,2.3,0.0,4.05,1.3,-2.99,-2.2,0.9,7.14,-0.83,-1.26,0.0,-0.99,2,2,0.8510638297872353
-0.95,-3.03,-1.42,-3.45,0.45,-0.3,-1.04,-5.26,-5.56,1.68,-2.81,-1.7,-1.38,2.81,-1.88,0.26,2,2,-2.086956521739125
3.11,-3.77,1.57,0.77,-4.6,-2.01,3.28,0.79,-0.79,1.59,4.69,-2.61,3.07,-3.72,0.0,2.12,2,2,1.9305019305019266
-1.53,-0.85,1.71,1.4,-2.07,-4.51,-0.74,-0.15,-2.23,4.11,-1.02,-0.44,-0.59,-3.28,0.31,0.89,2,2,-0.9230769230769265
-3.55,1.72,1.57,-3.32,1.1,2.43,0.47,3.89,-2.38,-0.81,0.12,-1.17,-1.07,1.2,0.95,0.03,2,2,-9.730363423212196
6.47,-6.48,-2.6,-1.78,-1.36,-4.59,-5.19,3.45,0.98,3.88,-2.34,-1.91,-2.73,0.8,2.49,0.52,1,3,-19.22330097087379
-0.79,0.4,-5.93,2.94,2.45,0.4,0.4,-0.79,4.38,-0.38,-2.3,0.78,1.17,0.38,1.53,1.2,1,3,-27.773584905660375
-2.45,0.0,5.03,-1.91,1.95,-1.91,-3.02,2.11,0.49,0.98,-0.97,-6.47,0.21,-4.5,-1.64,0.08,1,3,6.23608017817372
0.86,0.24,-1.82,-0.49,-1.12,0.0,1.76,2.59,-0.72,-0.12,0.24,1.21,1.43,-1.77,-0.12,-1.7,1,3,12.484993997599037
-7.56,9.62,-1.75,6.7,-1.26,-0.42,-2.55,0.44,4.78,-2.49,0.0,2.55,0.0,0.0,0.41,0.77,1,3,23.140495867768585
-0.66,-0.33,3.65,-2.24,-3.61,-4.76,-3.57,6.3,-1.74,0.0,-1.06,-4.66,3.01,-6.57,3.52,1.06,1,3,12.075471698113205
1.38,-3.98,-2.84,-0.85,-3.44,2.8,1.98,-0.24,-2.68,-2.75,-1.03,-1.3,1.84,10.85,0.12,-0.1,3,2,-1.8626309662398088
2.59,0.78,3.86,3.53,9.52,9.18,-1.5,-0.15,-0.76,1.85,3.47,-0.44,-6.3,-2.19,1.28,0.44,3,2,11.690363349131117
-1.71,-0.97,-0.39,-0.78,-0.2,1.78,-2.92,3.61,1.93,-2.28,-3.69,-2.82,-1.76,1.16,-4.8,-0.08,3,2,4.057017543859653
0.57,3.28,-0.44,-3.41,3.19,-1.98,-3.26,-5.7,-4.07,7.33,2.04,-2.82,-0.85,-1.83,0.0,-0.94,3,2,-6.823821339950376
3.37,-3.26,1.91,0.0,1.44,1.42,-1.96,-2.14,-1.75,1.19,-0.59,-1.18,-0.75,0.3,0.75,1.33,3,2,-5.803571428571431
3.39,-4.66,-0.89,2.58,1.42,0.0,2.26,-3.05,-0.11,0.11,-2.06,3.66,-1.28,-1.19,-3.62,-1.29,3,2,-13.538111490329918
-0.19,-1.92,2.15,2.49,2.43,0.91,3.44,0.52,-3.13,-1.08,-1.27,3.68,-0.53,-2.85,-1.28,0.03,3,3,-12.080905793118612
-3.88,-6.79,-2.05,-7.67,1.51,0.99,3.44,-0.71,4.31,-0.69,-4.39,1.21,-6.92,7.69,2.38,0.32,3,3,4.648604043460325
-1.65,-1.34,-0.34,0.0,1.37,1.35,0.33,0.66,-0.66,-0.99,2.68,1.95,4.15,-1.23,-0.31,1.09,3,3,6.854615809839681
3.4,-2.9,0.2,-0.6,-4.2,-4.38,-2.84,4.94,3.21,4.98,29.84,2.89,3.7,-6.28,0.76,-0.55,3,3,-7.861354296944789
0.31,0.31,-2.13,-3.43,4.84,-7.69,3.33,0.0,-1.29,1.31,-3.87,3.69,2.27,1.9,1.24,1.61,3,3,18.704644412191573
-3.43,4.84,-7.69,3.33,0.0,-1.29,1.31,-3.87,3.69,2.27,1.9,1.24,7.06,-1.15,-2.61,-1.09,3,3,11.617672944904056
3.78,0.0,1.3,4.63,4.91,8.9,0.22,0.0,1.72,-8.02,3.44,3.33,9.01,-0.79,-5.95,-0.04,2,2,-19.620253164556967
0.0,-0.8,-0.27,1.88,0.26,4.99,2.5,0.24,-3.41,-1.01,1.78,-1.5,0.51,-1.26,0.77,0.33,2,2,9.898477157360407
-5.95,7.17,3.54,1.14,0.75,-2.61,-2.3,-1.96,5.6,1.14,0.37,0.75,0.74,-4.04,1.15,-0.76,2,2,7.954545454545459
-3.01,-3.29,-0.57,1.9,-0.37,-1.31,0.0,-1.52,-1.35,0.39,-2.92,-1.8,-2.86,-3.57,-5.45,-1.35,2,2,-15.89861751152074
-0.46,-2.55,-0.71,-2.15,0.73,-2.18,-0.74,-1.5,-1.27,2.31,-0.75,-1.77,-2.06,-3.16,-0.27,-0.3,2,2,-1.3623978201634857
-1.97,0.67,-2.0,6.8,-2.55,0.65,7.14,-1.52,-1.85,0.94,-0.62,-3.75,-1.62,-2.31,5.74,-3.52,2,2,-21.405750798722046
33.31,29.83,-2.0,-2.27,-13.69,29.84,4.76,29.84,10.35,0.0,7.31,-7.84,6.0,23.42,29.85,2.18,2,3,-4.269293924466333
-13.69,29.84,4.76,29.84,10.35,0.0,7.31,-7.84,6.0,23.42,29.85,0.0,4.43,0.0,12.42,-3.03,2,3,-38.531468531468526
29.83,-2.0,-2.27,-13.69,29.84,4.76,29.84,10.35,0.0,7.31,-7.84,6.0,23.42,29.85,0.0,-2.14,2,3,-11.65845648604269
-2.0,-2.27,-13.69,29.84,4.76,29.84,10.35,0.0,7.31,-7.84,6.0,23.42,29.85,0.0,4.43,-0.57,2,3,-30.817610062893085
29.83,-2.0,-2.27,-13.69,29.84,4.76,29.84,10.35,0.0,7.31,-7.84,6.0,23.42,29.85,0.0,-2.14,2,3,-11.65845648604269
-2.27,-13.69,29.84,4.76,29.84,10.35,0.0,7.31,-7.84,6.0,23.42,29.85,0.0,4.43,0.0,-1.71,2,3,-35.770440251572325
0.39,-1.03,0.39,2.99,-4.16,-2.63,-3.92,2.39,0.0,0.82,-4.36,-0.14,-4.28,6.41,-1.26,-0.09,1,3,8.227191565343084
2.87,1.0,0.99,-0.59,2.16,0.19,0.96,-3.99,0.2,-4.74,-2.9,-1.28,-2.6,-1.33,2.03,-0.17,1,3,4.194260485651213
1.1,-2.36,1.3,-0.74,2.59,3.43,0.7,-0.35,-1.22,-5.63,0.19,0.19,-3.53,-6.36,0.21,-0.46,1,3,28.748676792791915
-0.39,-4.36,-0.62,-3.65,11.14,-2.14,4.77,0.76,-3.39,0.58,-2.13,3.76,1.91,0.56,7.26,1.61,1,3,-1.2155271100010356
0.63,-0.25,-2.12,-4.58,-2.4,-0.82,-1.79,-1.82,-3.57,6.81,-1.94,-1.98,3.17,3.36,3.11,0.88,1,3,5.117998741346752
-0.59,2.16,0.19,0.96,-3.99,0.2,-4.74,-2.9,-1.28,-2.6,-1.33,2.03,-2.21,-1.81,0.11,0.91,1,3,6.77382319173363
-7.19,0.57,-8.27,0.12,1.23,11.21,-5.15,-0.35,-2.67,-9.52,0.13,-0.39,2.37,-0.13,1.03,1.36,3,3,8.556832694763727
-1.51,-5.57,-1.19,2.19,-1.23,1.14,-1.72,-1.53,-1.99,0.62,1.01,-3.67,-3.23,2.8,10.27,-0.73,3,3,-21.15789473684211
-1.42,2.53,-2.82,-2.17,5.19,-3.17,1.09,-4.68,-5.66,3.6,-1.54,5.1,3.73,2.16,-4.58,-0.57,3,3,7.011070110701101
-0.85,2.21,3.12,-0.23,1.4,1.15,-0.8,2.75,0.11,2.34,-2.83,1.9,-2.64,5.76,-0.75,-0.69,3,3,13.655913978494617
0.0,0.5,6.0,-0.28,0.57,-2.16,-2.02,-0.39,-0.69,-3.27,4.82,0.98,0.87,1.15,-5.7,-1.37,3,3,2.316213494461228
5.02,1.99,-1.95,2.39,-0.39,-0.78,3.94,1.14,-3.37,-0.78,-4.3,-3.27,0.84,-3.77,-6.96,-1.2,3,3,13.08411214953271
1.29,2.04,2.12,-0.61,-2.58,0.63,-0.13,-0.13,-1.38,2.42,0.0,0.25,1.86,0.24,-0.12,-1.01,3,2,13.276492082825818
1.32,-0.39,0.65,-0.13,0.52,1.94,1.39,2.12,0.12,-0.24,16.77,-4.61,0.33,-2.74,1.35,0.67,3,2,3.222222222222215
2.02,-0.25,3.09,0.24,0.84,2.49,-3.01,0.12,-1.79,-0.97,1.84,-3.01,0.25,0.87,2.33,0.46,3,2,3.961584633853543
-2.44,9.78,-0.47,16.67,0.0,5.31,-18.6,-4.95,-0.8,-5.45,-1.18,-1.41,-2.96,1.47,0.0,-1.81,3,2,0.0
-2.56,0.13,1.05,-1.3,-1.58,-1.74,-0.27,-6.28,6.41,1.92,-0.27,2.7,1.05,-0.65,-1.83,-0.22,3,2,27.03062583222371
2.07,0.48,1.9,-1.75,-1.07,1.8,-2.0,-1.32,-1.34,1.11,-0.12,2.69,9.29,1.31,0.0,1.07,3,2,6.774193548387086
-2.12,-0.59,-0.65,1.48,3.83,1.19,-1.9,-0.16,1.57,-1.86,0.32,-1.57,-0.91,-1.83,0.05,1.66,1,3,7.221006564551424
